# Data file for U(x)
# mu = 31.639992174893337
# omB = 12.32
# Columns:
# 1) x
# 2) U(x)
# 
3.48752318e+03 3.16493896e+03
3.48952348e+03 3.17727624e+03
3.49152378e+03 3.18967819e+03
3.49352408e+03 3.20214548e+03
3.49552438e+03 3.21467878e+03
3.49752468e+03 3.22727877e+03
3.49952498e+03 3.23994616e+03
3.50152528e+03 3.25268164e+03
3.50352558e+03 3.26548594e+03
3.50552588e+03 3.27835979e+03
3.50752618e+03 3.29130392e+03
3.50952648e+03 3.30431908e+03
3.51152678e+03 3.31740606e+03
3.51352708e+03 3.33056561e+03
3.51552738e+03 3.34379854e+03
3.51752768e+03 3.35710564e+03
3.51952798e+03 3.37048773e+03
3.52152828e+03 3.38394564e+03
3.52352858e+03 3.39748022e+03
3.52552888e+03 3.41109233e+03
3.52752918e+03 3.42478283e+03
3.52952948e+03 3.43855261e+03
3.53152978e+03 3.45240258e+03
3.53353008e+03 3.46633366e+03
3.53553038e+03 3.48034677e+03
3.53753068e+03 3.49444287e+03
3.53953098e+03 3.50862292e+03
3.54153128e+03 3.52288791e+03
3.54353158e+03 3.53723883e+03
3.54553188e+03 3.55167670e+03
3.54753218e+03 3.56620257e+03
3.54953248e+03 3.58081747e+03
3.55153278e+03 3.59552249e+03
3.55353308e+03 3.61031872e+03
3.55553338e+03 3.62520727e+03
3.55753368e+03 3.64018926e+03
3.55953398e+03 3.65526586e+03
3.56153428e+03 3.67043824e+03
3.56353458e+03 3.68570759e+03
3.56553488e+03 3.70107512e+03
3.56753518e+03 3.71654209e+03
3.56953548e+03 3.73210974e+03
3.57153578e+03 3.74777937e+03
3.57353608e+03 3.76355229e+03
3.57553638e+03 3.77942984e+03
3.57753668e+03 3.79541337e+03
3.57953698e+03 3.81150428e+03
3.58153728e+03 3.82770397e+03
3.58353758e+03 3.84401389e+03
3.58553788e+03 3.86043552e+03
3.58753818e+03 3.87697034e+03
3.58953848e+03 3.89361988e+03
3.59153878e+03 3.91038571e+03
3.59353908e+03 3.92726942e+03
3.59553938e+03 3.94427262e+03
3.59753968e+03 3.96139697e+03
3.59953998e+03 3.97864416e+03
3.60154029e+03 3.99601591e+03
3.60354059e+03 4.01351398e+03
3.60554089e+03 4.03114016e+03
3.60754119e+03 4.04889628e+03
3.60954149e+03 4.06678421e+03
3.61154179e+03 4.08480587e+03
3.61354209e+03 4.10296319e+03
3.61554239e+03 4.12125817e+03
3.61754269e+03 4.13969285e+03
3.61954299e+03 4.15826929e+03
3.62154329e+03 4.17698962e+03
3.62354359e+03 4.19585601e+03
3.62554389e+03 4.21487067e+03
3.62754419e+03 4.23403587e+03
3.62954449e+03 4.25335392e+03
3.63154479e+03 4.27282719e+03
3.63354509e+03 4.29245809e+03
3.63554539e+03 4.31224909e+03
3.63754569e+03 4.33220273e+03
3.63954599e+03 4.35232160e+03
3.64154629e+03 4.37260834e+03
3.64354659e+03 4.39306565e+03
3.64554689e+03 4.41369632e+03
3.64754719e+03 4.43450317e+03
3.64954749e+03 4.45548911e+03
3.65154779e+03 4.47665711e+03
3.65354809e+03 4.49801021e+03
3.65554839e+03 4.51955154e+03
3.65754869e+03 4.54128427e+03
3.65954899e+03 4.56321169e+03
3.66154929e+03 4.58533714e+03
3.66354959e+03 4.60766405e+03
3.66554989e+03 4.63019595e+03
3.66755019e+03 4.65293644e+03
3.66955049e+03 4.67588921e+03
3.67155079e+03 4.69905806e+03
3.67355109e+03 4.72244687e+03
3.67555139e+03 4.74605965e+03
3.67755169e+03 4.76990047e+03
3.67955199e+03 4.79397353e+03
3.68155229e+03 4.81828316e+03
3.68355259e+03 4.84283376e+03
3.68555289e+03 4.86762989e+03
3.68755319e+03 4.89267620e+03
3.68955349e+03 4.91797750e+03
3.69155379e+03 4.94353869e+03
3.69355409e+03 4.96936484e+03
3.69555439e+03 4.99546115e+03
3.69755469e+03 5.02183296e+03
3.69955499e+03 5.04848575e+03
3.70155529e+03 5.07542519e+03
3.70355559e+03 5.10265708e+03
3.70555589e+03 5.13018739e+03
3.70755619e+03 5.15802228e+03
3.70955649e+03 5.18616808e+03
3.71155679e+03 5.21463132e+03
3.71355709e+03 5.24341869e+03
3.71555739e+03 5.27253711e+03
3.71755769e+03 5.30199371e+03
3.71955799e+03 5.33179582e+03
3.72155829e+03 5.36195101e+03
3.72355859e+03 5.39246708e+03
3.72555889e+03 5.42335207e+03
3.72755919e+03 5.45461427e+03
3.72955949e+03 5.48626225e+03
3.73155979e+03 5.51830484e+03
3.73356009e+03 5.55075115e+03
3.73556039e+03 5.58361061e+03
3.73756069e+03 5.61689295e+03
3.73956099e+03 5.65060820e+03
3.74156129e+03 5.68476676e+03
3.74356159e+03 5.71937937e+03
3.74556189e+03 5.75445713e+03
3.74756219e+03 5.79001153e+03
3.74956249e+03 5.82605445e+03
3.75156279e+03 5.86259819e+03
3.75356309e+03 5.89965550e+03
3.75556339e+03 5.93723956e+03
3.75756369e+03 5.97536404e+03
3.75956399e+03 6.01404313e+03
3.76156429e+03 6.05329149e+03
3.76356459e+03 6.09312438e+03
3.76556489e+03 6.13355759e+03
3.76756519e+03 6.17460755e+03
3.76956549e+03 6.21629127e+03
3.77156579e+03 6.25862647e+03
3.77356609e+03 6.30163152e+03
3.77556639e+03 6.34532556e+03
3.77756669e+03 6.38972844e+03
3.77956699e+03 6.43486087e+03
3.78156729e+03 6.48074437e+03
3.78356759e+03 6.52740136e+03
3.78556789e+03 6.57485519e+03
3.78756819e+03 6.62313020e+03
3.78956849e+03 6.67225177e+03
3.79156879e+03 6.72224638e+03
3.79356909e+03 6.77314166e+03
3.79556939e+03 6.82496647e+03
3.79756969e+03 6.87775094e+03
3.79956999e+03 6.93152661e+03
3.80157029e+03 6.98632642e+03
3.80357059e+03 7.04218486e+03
3.80557089e+03 7.09913804e+03
3.80757119e+03 7.15722379e+03
3.80957149e+03 7.21648176e+03
3.81157179e+03 7.27695353e+03
3.81357209e+03 7.33868276e+03
3.81557239e+03 7.40171529e+03
3.81757269e+03 7.46609927e+03
3.81957299e+03 7.53188535e+03
3.82157329e+03 7.59912684e+03
3.82357359e+03 7.66787985e+03
3.82557389e+03 7.73820352e+03
3.82757419e+03 7.81016021e+03
3.82957449e+03 7.88381574e+03
3.83157479e+03 7.95923962e+03
3.83357509e+03 8.03650533e+03
3.83557539e+03 8.11569061e+03
3.83757569e+03 8.19687777e+03
3.83957599e+03 8.28015404e+03
3.84157629e+03 8.36561195e+03
3.84357659e+03 8.45334975e+03
3.84557689e+03 8.54347186e+03
3.84757719e+03 8.63608936e+03
3.84957749e+03 8.73132058e+03
3.85157779e+03 8.82929164e+03
3.85357809e+03 8.93013718e+03
3.85557839e+03 9.03400107e+03
3.85757869e+03 9.14103725e+03
3.85957899e+03 9.25141060e+03
3.86157929e+03 9.36529799e+03
3.86357959e+03 9.48288942e+03
3.86557989e+03 9.60438922e+03
3.86758020e+03 9.73001751e+03
3.86958050e+03 9.86001178e+03
3.87158080e+03 9.99462863e+03
3.87358110e+03 1.01341458e+04
3.87558140e+03 1.02788642e+04
3.87758170e+03 1.04291110e+04
3.87958200e+03 1.05852416e+04
3.88158230e+03 1.07476437e+04
3.88358260e+03 1.09167404e+04
3.88558290e+03 1.10929946e+04
3.88758320e+03 1.12769144e+04
3.88958350e+03 1.14690583e+04
3.89158380e+03 1.16700431e+04
3.89358410e+03 1.18805525e+04
3.89558440e+03 1.21013484e+04
3.89758470e+03 1.23332852e+04
3.89958500e+03 1.25773268e+04
3.90158530e+03 1.28345679e+04
3.90358560e+03 1.31062574e+04
3.90558590e+03 1.33938226e+04
3.90758620e+03 1.36988901e+04
3.90958650e+03 1.40232943e+04
3.91158680e+03 1.43690628e+04
3.91358710e+03 1.47383645e+04
3.91558740e+03 1.51334023e+04
3.91758770e+03 1.55562432e+04
3.91958800e+03 1.60085940e+04
3.92158830e+03 1.64915769e+04
3.92358860e+03 1.70056347e+04
3.92558890e+03 1.75508255e+04
3.92758920e+03 1.81279458e+04
3.92958950e+03 1.87411549e+04
3.93158980e+03 1.94030116e+04
3.93359010e+03 2.01429898e+04
3.93559040e+03 2.10204118e+04
3.93759070e+03 2.21420232e+04
3.93959100e+03 2.36826448e+04
3.94159130e+03 2.59038554e+04
3.94359160e+03 2.91597971e+04
3.94559190e+03 3.38704215e+04
3.94759220e+03 4.04309431e+04
3.94959250e+03 4.90135139e+04
3.95159280e+03 5.92078936e+04
3.95359310e+03 6.94565873e+04
3.95559340e+03 7.63438677e+04
3.95759370e+03 7.45643949e+04
3.95959400e+03 6.25837775e+04
3.96159430e+03 5.44357304e+04
3.96359460e+03 5.56551028e+04
3.96559490e+03 6.13015411e+04
3.96759520e+03 6.83205927e+04
3.96959550e+03 7.55705321e+04
3.97159580e+03 8.27087912e+04
3.97359610e+03 8.96736349e+04
3.97559640e+03 9.64924889e+04
3.97759670e+03 1.03217470e+05
3.97959700e+03 1.09906104e+05
3.98159730e+03 1.16617573e+05
3.98359760e+03 1.23414474e+05
3.98559790e+03 1.30367238e+05
3.98759820e+03 1.37561207e+05
3.98959850e+03 1.45108407e+05
3.99159880e+03 1.53169365e+05
3.99359910e+03 1.61999694e+05
3.99559940e+03 1.72070752e+05
3.99759970e+03 1.84501631e+05
3.99960000e+03 2.04710265e+05
